cruise,filename,profile,lat,lon,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time,BING_Bnw,BING_Bnw_std,BING_Bnw_lsig,BING_Bnw_hsig,BING_beta,BING_aph,argo_bbp700
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,245,41.581787109375,18.34715461730957,2024-07-31 12:16:39.999997376+00:00,60.47022716541826,"PACE_OCI_L2_AOP_PACE_OCI.20240731T103959.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240731T121317.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240801T111432.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240801T111432.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240801T111432.L2.OC_AOP.V3_1.nc,0.6362254798328282,2024-08-01 11:17:02+00:00,0.0015334719792008,0.0001962704845936,0.0001170056639239,0.0001141395187005,0.1312522888183593,0.0037696794606745,0.0006640643114224076
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,249,41.46406936645508,18.301921844482425,2024-08-10 12:11:15+00:00,58.7709410890081,"PACE_OCI_L2_AOP_PACE_OCI.20240810T113031.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240811T102644.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240811T120502.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240810T113031.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240810T113031.L2.OC_AOP.V3_1.nc,0.6105564665083077,2024-08-10 11:33:00.500000+00:00,0.0016211916226893,0.0001641216076677,6.338953971862793e-05,5.871464964002371e-05,0.3084923326969147,0.0026572842616587,0.0007736958796158433
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,251,41.792388916015625,18.251623153686523,2024-08-15 12:14:20.999996992+00:00,56.73336155027403,PACE_OCI_L2_AOP_PACE_OCI.20240815T110624.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240815T110624.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240815T110624.L2.OC_AOP.V3_1.nc,0.3641459819650295,2024-08-15 11:08:53.500000+00:00,0.0010202532866969,0.0001874726876849,6.081187166273594e-05,6.008567288517952e-05,1.289436101913452,0.002131946850568,0.00047133085899986327
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,253,42.108211517333984,18.11001777648925,2024-08-20 12:11:16.999999232+00:00,55.33518941396252,"PACE_OCI_L2_AOP_PACE_OCI.20240820T104200.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240820T122017.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240820T104200.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240820T104200.L2.OC_AOP.V3_1.nc,0.3605131343743765,2024-08-20 10:44:30+00:00,0.0008271902333945,0.000278236286249,9.95802110992372e-05,0.0001244623563252,0.408326506614685,0.0041617001406848,0.0006175145390443504
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,255,42.235469818115234,17.862031936645508,2024-08-25 12:08:50.000001920+00:00,53.92923091995622,"PACE_OCI_L2_AOP_PACE_OCI.20240825T101733.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240825T115551.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240826T105203.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20240826T105203.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240826T105203.L2.OC_AOP.V3_1.nc,3.3179921502870773,2024-08-26 10:54:32.500000+00:00,0.0002339133643545,0.0001790248497854,6.0524180298671126e-05,6.488454528152943e-05,0.910935401916504,0.0061405939050018,0.0006865101750008762
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,257,42.237266540527344,17.656532287597656,2024-08-30 12:12:08.999998784+00:00,51.91151786101478,PACE_OCI_L2_AOP_PACE_OCI.20240830T113124.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240830T113124.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240830T113124.L2.OC_AOP.V3_1.nc,0.3459383162679155,2024-08-30 11:33:54+00:00,0.0017327195964753,0.0001811741531128,7.963855750858784e-05,7.504085078835487e-05,0.1213494390249252,0.0058668917044997,0.0006366542656905949
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,259,42.1987533569336,17.566761016845703,2024-09-04 12:12:38.999996992+00:00,50.103560201147175,PACE_OCI_L2_AOP_PACE_OCI.20240904T110650.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240904T110650.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240904T110650.L2.OC_AOP.V3_1.nc,1.6757157233133144,2024-09-04 11:09:19.500000+00:00,0.001293065957725,0.0005051686894148,0.0001214971998706,0.0001224084990099,0.4632188379764557,0.0064572221599519,0.0005605359328910708
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,265,42.03604507446289,17.50885581970215,2024-09-19 12:08:15.999995264+00:00,44.93448508691562,PACE_OCI_L2_AOP_PACE_OCI.20240920T103121.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240920T103121.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240920T103121.L2.OC_AOP.V3_1.nc,0.5876873570894842,2024-09-20 10:33:51+00:00,0.0030894710216671,0.0005561813013628,9.706965647637844e-05,0.0001027602702379,1.2821121215820312,0.0110346050933003,0.0007389570237137377
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,279,41.42018127441406,17.638399124145508,2024-10-24 12:04:49.999996096+00:00,32.586987702566184,"PACE_OCI_L2_AOP_PACE_OCI.20241024T101505.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241025T104913.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20241025T104913.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241025T104913.L2.OC_AOP.V3_1.nc,19.063039496219723,2024-10-25 10:51:42.500000+00:00,0.0006928456714376,0.0134738655760884,0.0001014719600789,0.0001092066522687,0.4645240306854248,0.0069892057217657,0.0009181972127407789
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,315,41.437049865722656,17.695026397705078,2025-01-22 12:02:20.999999616+00:00,27.394508763877027,PACE_OCI_L2_AOP_PACE_OCI.20250121T121203.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250121T121203.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250121T121203.L2.OC_AOP.V3_1.nc,27.39978648903325,2025-01-21 12:14:32.500000+00:00,2.2259044271777384e-05,0.0002797718334477,1.980769957299344e-05,0.0001240652200067,0.9873613119125366,0.0017801694339141,0.0009880063589662313
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,331,42.16848373413086,17.776355743408203,2025-03-03 12:03:49.999999680+00:00,39.15172412567959,PACE_OCI_L2_AOP_PACE_OCI.20250303T114145.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250303T114145.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250303T114145.L2.OC_AOP.V3_1.nc,0.6623702436337628,2025-03-03 11:44:14.500000+00:00,0.0014883503317832,0.0002075952652376,9.456533007323742e-05,8.579250425100327e-05,0.8316706418991089,0.0012874588137492,0.001223317813128233
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,333,42.14720153808594,17.381013870239258,2025-03-08 12:05:07.999999104+00:00,40.98233900883552,"PACE_OCI_L2_AOP_PACE_OCI.20250308T112238.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250309T101947.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250308T112238.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250308T112238.L2.OC_AOP.V3_1.nc,0.3459090005594641,2025-03-08 11:25:08+00:00,0.0019276470411568,0.0004485977406147,0.0001908818958327,0.0001902999356389,0.2142849862575531,0.0086946934461593,0.0010006001684814692
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,343,41.59814453125,17.838027954101562,2025-04-02 12:03:14.000003840+00:00,50.24217977428426,PACE_OCI_L2_AOP_PACE_OCI.20250403T115446.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250403T115446.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250403T115446.L2.OC_AOP.V3_1.nc,10.426478254968403,2025-04-03 11:57:15.500000+00:00,0.0028748190961778,0.0006192164146341,0.0001722250599414,0.000162812648341,0.15224489569664,0.0080193523317575,0.0007566591375507414
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,349,41.837181091308594,18.05575561523437,2025-04-17 12:06:51.999998272+00:00,54.2877397296006,"PACE_OCI_L2_AOP_PACE_OCI.20250417T102012.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250418T105534.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250418T105534.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250418T105534.L2.OC_AOP.V3_1.nc,0.7332083164514448,2025-04-18 10:58:03.500000+00:00,0.0012028292985633,0.0003134320431854,6.246520206332207e-05,5.9791840612888336e-05,1.2468913793563845,0.0019309144699946,0.0009269267902709544
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,353,42.08971786499024,17.716684341430664,2025-04-27 12:05:22.000003584+00:00,57.17575096240018,"PACE_OCI_L2_AOP_PACE_OCI.20250427T111848.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250428T101545.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250428T115406.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250427T111848.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250427T111848.L2.OC_AOP.V3_1.nc,0.385780047226221,2025-04-27 11:21:17.500000+00:00,0.0012581858318299,0.0002348485286347,6.291386671364307e-05,6.237754132598639e-05,1.1799602508544922,0.0021342560648918,0.0008720372570678592
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,355,41.88917541503906,17.74819564819336,2025-05-02 12:02:22.000004288+00:00,58.941901354653325,"PACE_OCI_L2_AOP_PACE_OCI.20250501T120146.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250502T105844.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250502T105844.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250502T105844.L2.OC_AOP.V3_1.nc,0.2587844500836423,2025-05-02 11:01:13.500000+00:00,0.001249709748663,9.871815564110876e-05,7.304444443434477e-05,6.618665065616369e-05,1.013746976852417,0.0016764358151704,0.0009415466920472682
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,363,41.91440582275391,17.58587074279785,2025-05-22 12:08:52.000001152+00:00,62.402469821167735,PACE_OCI_L2_AOP_PACE_OCI.20250521T121433.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250521T121433.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250521T121433.L2.OC_AOP.V3_1.nc,54.82019171620779,2025-05-21 12:17:02.500000+00:00,0.0017154067754745,0.0002826318959705,0.0001401695189997,0.0001358189620077,0.6010191440582275,0.0076457438990473,0.0006927137728780508
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,365,41.6177978515625,17.877727508544922,2025-05-27 12:09:40.999996864+00:00,63.13650913409982,"PACE_OCI_L2_AOP_PACE_OCI.20250527T105121.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250528T112639.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250528T112639.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250528T112639.L2.OC_AOP.V3_1.nc,0.2118789757242727,2025-05-28 11:29:08.500000+00:00,0.0012435012031346,0.0002440333628328,7.71696213632822e-05,7.243419531732798e-05,0.9450054168701172,0.0016079767374321,0.0006140395416878164
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,367,41.74789810180664,18.14763259887696,2025-06-01 12:08:09.999997632+00:00,63.80150437721012,"PACE_OCI_L2_AOP_PACE_OCI.20250601T103107.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250601T120928.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250602T110624.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250602T110624.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250602T110624.L2.OC_AOP.V3_1.nc,0.4370087551932234,2025-06-02 11:08:53.500000+00:00,0.0012314869090914,0.0001215992815559,8.117698598653078e-05,7.946381811052561e-05,0.6621082425117493,0.0020306331571191,0.0006685146363452077
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,369,42.05247116088867,18.05985450744629,2025-06-06 12:05:20.999998976+00:00,64.61141888568497,"PACE_OCI_L2_AOP_PACE_OCI.20250606T101048.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250606T114909.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250607T104605.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250606T114909.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250606T114909.L2.OC_AOP.V3_1.nc,0.1367223383425533,2025-06-06 11:51:38.500000+00:00,1.2150288966950027e-05,9.20635211514309e-05,1.00578381534433e-05,3.971748810727149e-05,1.1746686697006226,7.819164238753729e-06,0.0006431404035538435
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,371,42.153900146484375,17.789836883544922,2025-06-11 12:06:53.000002880+00:00,64.94722305007977,"PACE_OCI_L2_AOP_PACE_OCI.20250611T112846.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250612T102540.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250612T120401.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250611T112846.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250611T112846.L2.OC_AOP.V3_1.nc,0.0339068561005131,2025-06-11 11:31:15.500000+00:00,0.0027843120042234,0.0001388648815918,8.437247015535831e-05,8.334149606525898e-05,0.0509197264909744,0.0082856463268399,0.0007026491221040487
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,373,42.06830596923828,17.670536041259766,2025-06-16 12:08:50.000001920+00:00,65.14571347237722,"PACE_OCI_L2_AOP_PACE_OCI.20250615T121126.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250616T110817.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250615T121126.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250615T121126.L2.OC_AOP.V3_1.nc,0.4964347749075675,2025-06-15 12:13:55.500000+00:00,0.0007543771062046,0.0001790964888641,7.105647819116712e-05,7.422390626743436e-05,1.818925380706787,1.820311263145413e-05,0.0007103325333446264
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,375,41.965518951416016,17.744579315185547,2025-06-21 12:06:23.000004672+00:00,65.71384759592301,"PACE_OCI_L2_AOP_PACE_OCI.20250621T104744.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250622T112257.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250621T104744.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T104744.L2.OC_AOP.V3_1.nc,0.449508626633061,2025-06-21 10:50:13.500000+00:00,0.0012768149608746,0.0002651279501151,7.76100205257535e-05,7.01029784977436e-05,0.577476441860199,0.0016526164254173,0.0007146993302740157
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,377,41.99654769897461,17.870363235473633,2025-06-26 12:07:21.000001856+00:00,65.55957539062773,"PACE_OCI_L2_AOP_PACE_OCI.20250626T102709.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250626T120530.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250627T110222.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250627T110222.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250627T110222.L2.OC_AOP.V3_1.nc,0.2832745172625277,2025-06-27 11:04:51.500000+00:00,0.0012565209763124,0.0001934979954967,8.263194467872381e-05,7.629639003425837e-05,1.1824077367782593,0.0008102124556899,0.0008788596605882049
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,379,42.11798095703125,17.87204933166504,2025-07-01 12:08:20.000003712+00:00,65.25775507132244,"PACE_OCI_L2_AOP_PACE_OCI.20250701T100629.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250701T114450.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250702T104141.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250701T100629.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250701T100629.L2.OC_AOP.V3_1.nc,0.2649313186119316,2025-07-01 10:08:58.500000+00:00,0.0008321091881953,0.0001816542207961,7.094506872817874e-05,7.26369908079505e-05,1.9027693271636963,1.5644225641153753e-05,0.0007721877191215754
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,381,42.165748596191406,17.650936126708984,2025-07-06 12:06:20.999995392+00:00,65.34930764050699,"PACE_OCI_L2_AOP_PACE_OCI.20250706T112406.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250707T102056.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250707T115917.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250706T112406.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250706T112406.L2.OC_AOP.V3_1.nc,0.3733486971996732,2025-07-06 11:26:35.500000+00:00,0.0020575672388076,6.723485421389341e-05,8.355709724128246e-05,7.670861668884754e-05,0.1925324201583862,0.0051326192915439,0.0007389821694232523
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,383,41.98277282714844,17.545541763305664,2025-07-11 12:10:21.999995776+00:00,64.61475241500047,"PACE_OCI_L2_AOP_PACE_OCI.20250711T110319.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250712T113829.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250711T110319.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250711T110319.L2.OC_AOP.V3_1.nc,0.7111613522994602,2025-07-11 11:05:48.500000+00:00,0.0010262402938678,0.0001643843424972,6.45217951387167e-05,6.079033482819796e-05,1.5237808227539062,0.0009554042480885,0.0006599359912797809
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,385,41.75566864013672,17.543420791625977,2025-07-16 12:08:50.999996544+00:00,64.41035657210574,"PACE_OCI_L2_AOP_PACE_OCI.20250716T104228.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250716T122049.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250717T111738.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250717T111738.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250717T111738.L2.OC_AOP.V3_1.nc,0.5427141261971944,2025-07-17 11:20:07.500000+00:00,0.0027646818198263,0.0002978913253173,8.100783452391624e-05,8.101784624159336e-05,0.0836316496133804,0.0082776760682463,0.0006325604626908898
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,387,41.69457626342773,17.483116149902344,2025-07-21 12:10:50.999999424+00:00,63.51016695056606,"PACE_OCI_L2_AOP_PACE_OCI.20250721T115955.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250722T105643.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250722T105643.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250722T105643.L2.OC_AOP.V3_1.nc,0.4330916494685727,2025-07-22 10:59:12.500000+00:00,0.000680907163769,0.000180203889613,6.110576214268804e-05,7.024657679721713e-05,1.2226345539093018,0.0027214726433157,0.0004833897401113063
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,389,41.65434646606445,17.502912521362305,2025-07-26 12:08:46.999998080+00:00,62.89959657677609,PACE_OCI_L2_AOP_PACE_OCI.20250726T113858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250726T113858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250726T113858.L2.OC_AOP.V3_1.nc,189.8061101092777,2025-07-26 11:41:27.500000+00:00,0.0004593237536028,0.000133227877086,8.556546526961029e-05,8.953874930739403e-05,0.5678235292434692,0.0001285591424675,0.0004898641491308808
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,391,41.629493713378906,17.502700805664062,2025-07-31 12:12:21.999998720+00:00,61.44922156248622,PACE_OCI_L2_AOP_PACE_OCI.20250801T115304.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250801T115304.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250801T115304.L2.OC_AOP.V3_1.nc,1.0175857545965004,2025-08-01 11:55:33.500000+00:00,0.0010613780468702,0.0001725332112982,6.118312012404203e-05,6.005039904266596e-05,1.6489022970199585,0.0001473901502322,0.0005239892634563148
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,395,41.45683670043945,17.8270320892334,2025-08-10 12:14:22.000001600+00:00,58.69873112834885,"PACE_OCI_L2_AOP_PACE_OCI.20250810T104043.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250810T121904.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250811T111547.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250810T104043.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250810T104043.L2.OC_AOP.V3_1.nc,0.5718934955109878,2025-08-10 10:43:12.500000+00:00,0.0008890134631656,0.0002274794387631,7.286458276212215e-05,7.063290104269981e-05,1.00257408618927,0.0011160629801452,0.0005187090719118714
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,397,41.40855407714844,17.99860191345215,2025-08-15 12:09:16.999996288+00:00,57.80754298442354,"PACE_OCI_L2_AOP_PACE_OCI.20250815T101929.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250815T115750.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250816T105435.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250816T105435.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250816T105435.L2.OC_AOP.V3_1.nc,1.8686508668125985,2025-08-16 10:57:04.500000+00:00,4.62830485048471e-06,0.0003961345064453,3.1185995794658083e-06,1.4908219782228116e-05,0.9601351022720336,0.0035202200524508,0.00047880050260573626
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,399,41.35251235961914,18.05318260192871,2025-08-20 12:08:20.999998272+00:00,56.37236379917219,PACE_OCI_L2_AOP_PACE_OCI.20250821T103321.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250821T103321.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250821T103321.L2.OC_AOP.V3_1.nc,74.73307099984035,2025-08-21 10:35:50.500000+00:00,0.0004117418138775,0.0001308745268033,7.239394471980631e-05,7.993014878593385e-05,0.9162171483039856,0.0054319174960255,0.0005811888258904219
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,401,41.35536193847656,18.04571914672852,2025-08-25 12:08:46.000003520+00:00,54.666948638634366,"PACE_OCI_L2_AOP_PACE_OCI.20250824T121835.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250825T111519.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250826T101203.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250825T111519.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250825T111519.L2.OC_AOP.V3_1.nc,0.6594778127761609,2025-08-25 11:17:48.500000+00:00,0.0016534494934603,0.0001891309220809,5.488959141075611e-05,5.2266172133386135e-05,0.1027058139443397,0.0043517122976481,0.0005284666549414396
6903825,Ocean_Biogeochemistry_BGC-Argo_Global_Profiles_Mediterranean.nc,403,41.41960144042969,18.101280212402344,2025-08-30 12:13:39.999998080+00:00,52.31218766902754,"PACE_OCI_L2_AOP_PACE_OCI.20250830T105359.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250831T112903.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250831T112903.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250831T112903.L2.OC_AOP.V3_1.nc,0.3391195816398459,2025-08-31 11:31:32.500000+00:00,0.0017819753848016,0.0003169043629895,7.239356637001038e-05,6.850052159279585e-05,0.2918699383735657,0.0048856316134333,0.0006759051466360688
