wmo,cycle,rrs700,wl_selected_nm,granule,dist_km,lat,lon,source_file
2903459,64,0.00026700086891651154,699.0,ExpBricaud,1.699077879371278,-10.458472728729248,-91.92768859863281,Argo_2903459_064_fits.npz
2903459,69,0.00021800026297569275,699.0,ExpBricaud,4.148378731058921,-10.082571983337402,-91.75011444091797,Argo_2903459_069_fits.npz
2903461,30,0.00012400001287460327,699.0,ExpBricaud,1.6663256108033502,-2.9953688383102417,-98.68255996704102,Argo_2903461_030_fits.npz
2903461,32,0.00027200207114219666,699.0,ExpBricaud,11.62726841476379,-3.2244951725006104,-99.09344863891602,Argo_2903461_032_fits.npz
2903461,37,-9.999796748161316e-05,699.0,ExpBricaud,3.3042702772178703,-3.060389757156372,-100.28389739990234,Argo_2903461_037_fits.npz
2903461,39,-0.00017699971795082092,699.0,ExpBricaud,16.507880135876295,-2.9400558471679688,-101.20406341552734,Argo_2903461_039_fits.npz
2903461,51,3.100000321865082e-05,699.0,ExpBricaud,2.276575553625242,-2.7374019622802734,-104.35192489624023,Argo_2903461_051_fits.npz
2903461,52,0.00022500194609165192,699.0,ExpBricaud,5.526047544119077,-2.3711090087890625,-104.41447067260742,Argo_2903461_052_fits.npz
2903461,56,0.00010900013148784637,699.0,ExpBricaud,5.0468706816767,-2.4396742582321167,-103.97441101074219,Argo_2903461_056_fits.npz
2903461,57,0.0002800021320581436,699.0,ExpBricaud,54.638031172171104,-2.841897964477539,-103.8698501586914,Argo_2903461_057_fits.npz
2903461,58,0.00020800158381462097,699.0,ExpBricaud,1.4284016390102343,-2.7721121311187744,-104.27812194824219,Argo_2903461_058_fits.npz
2903461,65,6.9998204708099365e-06,699.0,ExpBricaud,53.66697923582852,-3.6338740587234497,-109.30881118774414,Argo_2903461_065_fits.npz
2903462,31,4.499964416027069e-05,699.0,ExpBricaud,28.090870631999334,0.5735917389392853,-97.5514144897461,Argo_2903462_031_fits.npz
2903462,32,7.699988782405853e-05,699.0,ExpBricaud,1.5755333010431158,0.8680619895458221,-98.29336547851562,Argo_2903462_032_fits.npz
2903462,36,-0.00013699941337108612,699.0,ExpBricaud,2.2707400434514398,0.37686237692832947,-102.41306686401367,Argo_2903462_036_fits.npz
2903462,37,3.7999823689460754e-05,699.0,ExpBricaud,35.682799969571825,0.37189121544361115,-103.32052993774414,Argo_2903462_037_fits.npz
2903462,38,-8.998438715934753e-06,699.0,ExpBricaud,2.2297960299411823,0.9127937257289886,-104.10543441772461,Argo_2903462_038_fits.npz
2903462,43,6.9998204708099365e-06,699.0,ExpBricaud,43.080696487640274,-0.2144763469696045,-106.38816833496094,Argo_2903462_043_fits.npz
2903462,54,0.0002009999006986618,699.0,ExpBricaud,6.691677395719952,1.388834834098816,-104.1963996887207,Argo_2903462_054_fits.npz
2903462,55,0.00013200007379055023,699.0,ExpBricaud,29.129880381851244,1.6138460040092468,-104.11957931518555,Argo_2903462_055_fits.npz
2903462,57,5.200132727622986e-05,699.0,ExpBricaud,7.9139071451527165,1.8849748969078064,-102.96217346191406,Argo_2903462_057_fits.npz
2903462,58,9.09995287656784e-05,699.0,ExpBricaud,38.85654389783059,1.5683115124702454,-102.97166061401367,Argo_2903462_058_fits.npz
2903462,60,0.00011500157415866852,699.0,ExpBricaud,34.1745741884188,0.37526318430900574,-102.14786148071289,Argo_2903462_060_fits.npz
2903462,61,0.00012999959290027618,699.0,ExpBricaud,16.51385629575306,1.124407708644867,-102.32330703735352,Argo_2903462_061_fits.npz
2903462,66,0.00011500157415866852,699.0,ExpBricaud,5.479390394557933,0.8415332734584808,-102.10575485229492,Argo_2903462_066_fits.npz
2903463,31,-1.998618245124817e-06,699.0,ExpBricaud,3.0845172131385166,4.1230621337890625,-97.7486686706543,Argo_2903463_031_fits.npz
2903463,33,7.300078868865967e-05,699.0,ExpBricaud,20.136661432995695,4.248550653457642,-97.08357620239258,Argo_2903463_033_fits.npz
2903463,37,-0.00010799989104270935,699.0,ExpBricaud,2.982825187604983,3.5036598443984985,-97.38080215454102,Argo_2903463_037_fits.npz
2903463,49,-9.19979065656662e-05,699.0,ExpBricaud,4.494735479325353,2.0154017210006714,-102.16157150268555,Argo_2903463_049_fits.npz
2903463,53,2.8001144528388977e-05,699.0,ExpBricaud,21.861492392109387,2.9299774169921875,-103.2169189453125,Argo_2903463_053_fits.npz
2903463,60,0.0001600012183189392,699.0,ExpBricaud,50.53912712141492,2.1335973739624023,-102.43415832519531,Argo_2903463_060_fits.npz
2903463,61,0.00019600056111812592,699.0,ExpBricaud,31.07402365521571,3.230902075767517,-102.18107223510742,Argo_2903463_061_fits.npz
2903463,62,-8.799880743026733e-05,699.0,ExpBricaud,6.0031294240532755,2.8531479835510254,-102.28043365478516,Argo_2903463_062_fits.npz
2903463,65,0.00010300055146217346,699.0,ExpBricaud,6.125418339860731,3.159302830696106,-101.95969009399414,Argo_2903463_065_fits.npz
2903463,66,1.7002224922180176e-05,699.0,ExpBricaud,104.13344221310419,4.08010721206665,-101.6112174987793,Argo_2903463_066_fits.npz
2903464,48,3.0025839805603027e-06,699.0,ExpBricaud,1.9240489202972824,3.0760895013809204,82.0103759765625,Argo_2903464_048_fits.npz
2903464,53,-2.998858690261841e-06,699.0,ExpBricaud,16.389851535573534,3.619655132293701,80.7588882446289,Argo_2903464_053_fits.npz
2903464,61,-1.1999160051345825e-05,699.0,ExpBricaud,26.581678973498164,3.3418370485305786,83.37730407714844,Argo_2903464_061_fits.npz
2903464,65,4.100240767002106e-05,699.0,ExpBricaud,1.4223169401418043,2.118903398513794,82.20946884155273,Argo_2903464_065_fits.npz
2903465,36,6.9998204708099365e-06,699.0,ExpBricaud,90.53885439777434,-3.9919601678848267,86.73837280273438,Argo_2903465_036_fits.npz
2903465,62,-0.00018100067973136902,699.0,ExpBricaud,34.81827281953649,-5.206473350524902,89.55858612060547,Argo_2903465_062_fits.npz
2903465,65,5.700066685676575e-05,699.0,ExpBricaud,1.9652905623849382,-5.085676670074463,91.08071517944336,Argo_2903465_065_fits.npz
2903465,68,-0.0002509988844394684,699.0,ExpBricaud,178.11667555791092,-6.63816237449646,92.68470764160156,Argo_2903465_068_fits.npz
2903465,69,9.90014523267746e-05,699.0,ExpBricaud,2.164005356962601,-5.842196702957153,94.5337142944336,Argo_2903465_069_fits.npz
2903466,48,0.00013100169599056244,699.0,ExpBricaud,1.4412171362578263,1.246759057044983,66.45625305175781,Argo_2903466_048_fits.npz
2903466,49,-0.0002759993076324463,699.0,ExpBricaud,8.741145421290849,1.4681500792503357,65.94443130493164,Argo_2903466_049_fits.npz
2903466,50,-0.0002079978585243225,699.0,ExpBricaud,5.669284979691238,1.0562286376953125,65.01266860961914,Argo_2903466_050_fits.npz
2903466,63,-0.00011499784886837006,699.0,ExpBricaud,3.399895241027296,-1.1482763290405273,74.56621170043945,Argo_2903466_063_fits.npz
2903467,46,-0.00032899901270866394,699.0,ExpBricaud,113.2420013643447,-9.158388137817383,86.527099609375,Argo_2903467_046_fits.npz
2903467,52,-0.00027900002896785736,699.0,ExpBricaud,3.3730955664347677,-8.774107456207275,85.99310302734375,Argo_2903467_052_fits.npz
2903467,57,0.0001560002565383911,699.0,ExpBricaud,1.6315197498276939,-9.40553617477417,89.0561408996582,Argo_2903467_057_fits.npz
2903467,60,1.300126314163208e-05,699.0,ExpBricaud,3.7864032570003507,-10.072591304779053,90.51930618286133,Argo_2903467_060_fits.npz
2903467,64,-4.499964416027069e-05,699.0,ExpBricaud,7.182099554612164,-9.888805866241455,91.89469909667969,Argo_2903467_064_fits.npz
2903468,26,3.0007213354110718e-06,699.0,ExpBricaud,3.0619401056498203,-17.93234920501709,102.00178909301758,Argo_2903468_026_fits.npz
2903468,29,1.9000843167304993e-05,699.0,ExpBricaud,5.583614814373909,-18.926339149475098,100.74441909790039,Argo_2903468_029_fits.npz
2903468,31,3.5000964999198914e-05,699.0,ExpBricaud,1.5911256030801706,-19.372855186462402,100.86590957641602,Argo_2903468_031_fits.npz
2903468,33,8.800067007541656e-05,699.0,ExpBricaud,1.4556143632314742,-18.81904697418213,100.9625129699707,Argo_2903468_033_fits.npz
2903468,38,0.00018800050020217896,699.0,ExpBricaud,28.18831060300296,-18.26185703277588,98.4237289428711,Argo_2903468_038_fits.npz
2903468,39,-3.7997961044311523e-05,699.0,ExpBricaud,2.455218930546722,-18.225083351135254,98.09777069091797,Argo_2903468_039_fits.npz
2903468,40,6.100162863731384e-05,699.0,ExpBricaud,3.056305711323285,-18.350910186767578,97.54241943359375,Argo_2903468_040_fits.npz
2903468,46,0.00011100247502326965,699.0,ExpBricaud,6.695388500034394,-18.74724578857422,96.73067855834961,Argo_2903468_046_fits.npz
2903468,48,-1.998618245124817e-06,699.0,ExpBricaud,70.66203167622083,-18.715506553649902,96.69751358032227,Argo_2903468_048_fits.npz
2903468,53,1.6001984477043152e-05,699.0,ExpBricaud,5.546431424564845,-18.174670219421387,96.01771545410156,Argo_2903468_053_fits.npz
2903468,57,-5.8999285101890564e-05,699.0,ExpBricaud,2.5515144050135987,-18.54249668121338,97.58077621459961,Argo_2903468_057_fits.npz
2903468,60,-0.00021599791944026947,699.0,ExpBricaud,511.6514242826157,-19.60188102722168,101.8911361694336,Argo_2903468_060_fits.npz
2903472,32,3.700144588947296e-05,699.0,ExpBricaud,315.4465260333641,-39.321781158447266,37.91313171386719,Argo_2903472_032_fits.npz
2903829,7,-0.00024499930441379547,699.0,ExpBricaud,86.16725987844092,9.239217758178711,86.78968048095703,Argo_2903829_007_fits.npz
2903831,9,-0.000141998752951622,699.0,ExpBricaud,90.43621122503058,16.52523136138916,88.61989212036133,Argo_2903831_009_fits.npz
2903832,0,1.1999160051345825e-05,699.0,ExpBricaud,3.1185359187770274,-29.91256618499756,-90.02044296264648,Argo_2903832_000_fits.npz
2903832,1,1.1999160051345825e-05,699.0,ExpBricaud,2.984667215037396,-29.91256618499756,-90.02044296264648,Argo_2903832_001_fits.npz
2903832,2,1.1999160051345825e-05,699.0,ExpBricaud,2.8718640822081993,-29.91256618499756,-90.02044296264648,Argo_2903832_002_fits.npz
2903832,3,1.1999160051345825e-05,699.0,ExpBricaud,2.773593934303175,-29.91256618499756,-90.02044296264648,Argo_2903832_003_fits.npz
2903832,4,1.1999160051345825e-05,699.0,ExpBricaud,2.915442585407827,-29.91256618499756,-90.02044296264648,Argo_2903832_004_fits.npz
2903832,5,1.1999160051345825e-05,699.0,ExpBricaud,3.0875048664738944,-29.91256618499756,-90.02044296264648,Argo_2903832_005_fits.npz
2903832,6,1.1999160051345825e-05,699.0,ExpBricaud,3.1548824838516842,-29.91256618499756,-90.02044296264648,Argo_2903832_006_fits.npz
2903832,7,1.1999160051345825e-05,699.0,ExpBricaud,3.097054071533154,-29.91256618499756,-90.02044296264648,Argo_2903832_007_fits.npz
2903832,8,1.1999160051345825e-05,699.0,ExpBricaud,3.0205652851245937,-29.91256618499756,-90.02044296264648,Argo_2903832_008_fits.npz
2903832,9,1.1999160051345825e-05,699.0,ExpBricaud,3.0205652851245937,-29.91256618499756,-90.02044296264648,Argo_2903832_009_fits.npz
2903832,10,1.1999160051345825e-05,699.0,ExpBricaud,3.0629705717738394,-29.91256618499756,-90.02044296264648,Argo_2903832_010_fits.npz
2903832,11,1.1999160051345825e-05,699.0,ExpBricaud,3.142910086419098,-29.91256618499756,-90.02044296264648,Argo_2903832_011_fits.npz
2903832,12,1.1999160051345825e-05,699.0,ExpBricaud,3.0741270562840333,-29.91256618499756,-90.02044296264648,Argo_2903832_012_fits.npz
2903832,13,1.1999160051345825e-05,699.0,ExpBricaud,3.0259408149421327,-29.91256618499756,-90.02044296264648,Argo_2903832_013_fits.npz
2903832,14,1.1999160051345825e-05,699.0,ExpBricaud,3.009573278716834,-29.917717933654785,-90.02441024780273,Argo_2903832_014_fits.npz
2903832,16,8.00006091594696e-06,699.0,ExpBricaud,3.341789200463345,-29.938237190246582,-90.03627014160156,Argo_2903832_016_fits.npz
2903832,17,8.00006091594696e-06,699.0,ExpBricaud,3.2077753610899,-29.938237190246582,-90.03627014160156,Argo_2903832_017_fits.npz
2903832,25,5.1001086831092834e-05,699.0,ExpBricaud,1.6024587344697807,-29.726115226745605,-90.07621002197266,Argo_2903832_025_fits.npz
2903832,26,-0.00011999905109405518,699.0,ExpBricaud,20.67940527216441,-29.323613166809082,-89.86527633666992,Argo_2903832_026_fits.npz
2903832,27,0.0002800002694129944,699.0,ExpBricaud,23.239704034993046,-29.314459800720215,-89.92949295043945,Argo_2903832_027_fits.npz
2903832,28,-0.0003069993108510971,699.0,ExpBricaud,81.32197219810661,-29.205549240112305,-90.55950546264648,Argo_2903832_028_fits.npz
2903832,32,4.100240767002106e-05,699.0,ExpBricaud,2.2067777471867416,-29.999099731445312,-89.87743759155273,Argo_2903832_032_fits.npz
2903833,11,-9.399838745594025e-05,699.0,ExpBricaud,7.5658032175463354,-30.308165550231934,-106.33831787109375,Argo_2903833_011_fits.npz
2903833,12,-4.999898374080658e-05,699.0,ExpBricaud,2.594306300474387,-30.14954376220703,-106.42231750488281,Argo_2903833_012_fits.npz
2903833,16,5.1001086831092834e-05,699.0,ExpBricaud,1.826138076644627,-30.43007755279541,-106.3827896118164,Argo_2903833_016_fits.npz
2903833,17,-1.3999640941619873e-05,699.0,ExpBricaud,6.191878290464816,-30.618865966796875,-106.24771118164062,Argo_2903833_017_fits.npz
2903856,28,7.300078868865967e-05,699.0,ExpBricaud,1.3924033902699837,1.3839903473854065,-168.19918060302734,Argo_2903856_028_fits.npz
2903856,30,-2.1999701857566833e-05,699.0,ExpBricaud,10.717456271766487,1.050706148147583,-170.20362091064453,Argo_2903856_030_fits.npz
2903856,32,0.00012299977242946625,699.0,ExpBricaud,1.982027932621953,0.8841660916805267,-172.2175521850586,Argo_2903856_032_fits.npz
2903856,34,-0.00014899857342243195,699.0,ExpBricaud,9.531103244758475,1.2963622212409973,-174.31814575195312,Argo_2903856_034_fits.npz
2903856,40,-9.999983012676239e-05,699.0,ExpBricaud,2.7924855959850676,1.2816168069839478,-178.81861114501953,Argo_2903856_040_fits.npz
2903856,55,-0.00023899786174297333,699.0,ExpBricaud,3.5395682170022735,0.7742203176021576,178.72461700439453,Argo_2903856_055_fits.npz
2903856,56,-0.00015399977564811707,699.0,ExpBricaud,3.180392595377421,0.3222902864217758,179.14610290527344,Argo_2903856_056_fits.npz
2903858,39,0.0002910010516643524,699.0,ExpBricaud,1.7449585504411358,-16.965144157409668,-79.67188262939453,Argo_2903858_039_fits.npz
2903858,40,6.400234997272491e-05,699.0,ExpBricaud,17.581011329030282,-16.892823219299316,-79.80564880371094,Argo_2903858_040_fits.npz
2903858,41,-9.000301361083984e-06,699.0,ExpBricaud,3.025501636466486,-16.932292938232422,-79.96483993530273,Argo_2903858_041_fits.npz
2903858,44,5.3999945521354675e-05,699.0,ExpBricaud,60.87677303225412,-17.01290225982666,-80.51811599731445,Argo_2903858_044_fits.npz
2903863,52,5.700066685676575e-05,699.0,ExpBricaud,4.3179720823333,19.083087921142578,-156.4677963256836,Argo_2903863_052_fits.npz
2903863,66,4.6001747250556946e-05,699.0,ExpBricaud,44.738748351869916,19.80470848083496,-158.47078704833984,Argo_2903863_066_fits.npz
2903863,74,0.00015900097787380219,699.0,ExpBricaud,1.6138935371471759,18.64064311981201,-159.14366912841797,Argo_2903863_074_fits.npz
2903863,75,9.000115096569061e-05,699.0,ExpBricaud,13.960862326288794,18.526657104492188,-159.3097381591797,Argo_2903863_075_fits.npz
2903863,78,7.300078868865967e-05,699.0,ExpBricaud,3.3032875354298348,18.730941772460938,-159.68336486816406,Argo_2903863_078_fits.npz
2903863,79,4.000961780548096e-06,699.0,ExpBricaud,26.041275551342935,18.833765029907227,-159.9919891357422,Argo_2903863_079_fits.npz
2903863,80,6.099976599216461e-05,699.0,ExpBricaud,1.8792058336954218,18.59385108947754,-159.9897689819336,Argo_2903863_080_fits.npz
2903863,84,-0.00010599754750728607,699.0,ExpBricaud,9.08694166176056,18.13349437713623,-161.02684783935547,Argo_2903863_084_fits.npz
2903863,85,-4.5999884605407715e-05,699.0,ExpBricaud,3.036464994312799,18.066908836364746,-161.27559661865234,Argo_2903863_085_fits.npz
2903863,86,9.799934923648834e-05,699.0,ExpBricaud,1.606328461940779,17.97557544708252,-161.55361938476562,Argo_2903863_086_fits.npz
2903863,87,-2.9999762773513794e-05,699.0,ExpBricaud,26.97339728132386,17.829702377319336,-161.5845489501953,Argo_2903863_087_fits.npz
2903863,103,7.200054824352264e-05,699.0,ExpBricaud,1.4352410920271361,18.388707160949707,-164.83875274658203,Argo_2903863_103_fits.npz
2903863,105,7.400102913379669e-05,699.0,ExpBricaud,1.6990748162533706,18.180036544799805,-165.0240020751953,Argo_2903863_105_fits.npz
2903863,108,1.2999400496482849e-05,699.0,ExpBricaud,5.738228910517515,17.943885803222656,-165.00689697265625,Argo_2903863_108_fits.npz
2903863,109,9.000115096569061e-05,699.0,ExpBricaud,2.426713589363018,17.83938980102539,-164.98745727539062,Argo_2903863_109_fits.npz
2903863,110,0.00013600103557109833,699.0,ExpBricaud,1.5166077484302571,17.798994064331055,-165.00515747070312,Argo_2903863_110_fits.npz
2903863,111,-0.0002079978585243225,699.0,ExpBricaud,3.2808018436445203,17.798455238342285,-165.10826873779297,Argo_2903863_111_fits.npz
2903863,112,8.900091052055359e-05,699.0,ExpBricaud,4.65759697731323,17.902827262878418,-165.23922729492188,Argo_2903863_112_fits.npz
2903863,113,-1.599825918674469e-05,699.0,ExpBricaud,3.2211071485711855,18.041132926940918,-165.41173553466797,Argo_2903863_113_fits.npz
2903863,114,0.00018300116062164307,699.0,ExpBricaud,16.58413951377679,18.12558650970459,-165.3489761352539,Argo_2903863_114_fits.npz
2903863,116,8.200109004974365e-05,699.0,ExpBricaud,1.7416474590738809,18.129549026489258,-165.4283676147461,Argo_2903863_116_fits.npz
2903863,117,0.00010600127279758453,699.0,ExpBricaud,1.8090534904528082,17.942216873168945,-165.28076171875,Argo_2903863_117_fits.npz
2903863,118,5.700066685676575e-05,699.0,ExpBricaud,1.73278791857184,17.659549713134766,-165.09921264648438,Argo_2903863_118_fits.npz
2903863,122,9.300000965595245e-05,699.0,ExpBricaud,6.10666742237969,17.34142303466797,-163.80615234375,Argo_2903863_122_fits.npz
2903884,0,6.9998204708099365e-06,699.0,ExpBricaud,2.277951364191889,0.5141710638999939,-139.95764923095703,Argo_2903884_000_fits.npz
2903884,1,-2.099759876728058e-05,699.0,ExpBricaud,2.21430073265632,0.5240732133388519,-139.92013549804688,Argo_2903884_001_fits.npz
2903884,5,0.0001390017569065094,699.0,ExpBricaud,1.5269078796800029,0.5328003466129303,-139.80264282226562,Argo_2903884_005_fits.npz
2903884,6,0.00014600157737731934,699.0,ExpBricaud,1.6184339320994177,0.5372364521026611,-139.77633666992188,Argo_2903884_006_fits.npz
2903884,7,0.0001290012151002884,699.0,ExpBricaud,1.3895878986375856,0.535488486289978,-139.7500762939453,Argo_2903884_007_fits.npz
2903884,8,0.00013200193643569946,699.0,ExpBricaud,1.415853086019157,0.5399459004402161,-139.71981048583984,Argo_2903884_008_fits.npz
2903884,9,0.00014700181782245636,699.0,ExpBricaud,5.296373201460124,0.5114544332027435,-139.72147369384766,Argo_2903884_009_fits.npz
2903884,10,0.0001560002565383911,699.0,ExpBricaud,5.765079070406063,0.49216480553150177,-139.70477294921875,Argo_2903884_010_fits.npz
2903884,11,0.00015100091695785522,699.0,ExpBricaud,6.151805863580474,0.46755392849445343,-139.70034790039062,Argo_2903884_011_fits.npz
2903884,12,0.00020200200378894806,699.0,ExpBricaud,1.7927761879135589,0.45600463449954987,-139.62579345703125,Argo_2903884_012_fits.npz
2903884,15,0.0001350007951259613,699.0,ExpBricaud,7.55221547462568,0.8924732804298401,-138.32506561279297,Argo_2903884_015_fits.npz
2903884,16,8.300133049488068e-05,699.0,ExpBricaud,2.478754064057379,0.35482990741729736,-138.37628173828125,Argo_2903884_016_fits.npz
2903884,17,5.00120222568512e-06,699.0,ExpBricaud,2.3707611835408757,-0.3496289998292923,-138.04248809814453,Argo_2903884_017_fits.npz
2903884,18,-3.899820148944855e-05,699.0,ExpBricaud,2.9940703056141116,-0.22507204115390778,-137.4180679321289,Argo_2903884_018_fits.npz
2903884,19,8.300133049488068e-05,699.0,ExpBricaud,1.8515732976173709,0.15299636125564575,-136.75910186767578,Argo_2903884_019_fits.npz
2903884,20,-8.399784564971924e-05,699.0,ExpBricaud,3.0110224484552033,0.516839474439621,-136.03618621826172,Argo_2903884_020_fits.npz
2903884,21,-9.09995287656784e-05,699.0,ExpBricaud,12.175190415447503,0.38659828901290894,-135.71697235107422,Argo_2903884_021_fits.npz
2903884,24,9.999983012676239e-05,699.0,ExpBricaud,3.081482017564001,1.0856798887252808,-133.81011962890625,Argo_2903884_024_fits.npz
2903885,3,2.099946141242981e-05,699.0,ExpBricaud,2.201095188933646,-11.969464302062988,95.0501708984375,Argo_2903885_003_fits.npz
2903885,4,2.099946141242981e-05,699.0,ExpBricaud,1.9754148219474983,-11.980104446411133,95.05326080322266,Argo_2903885_004_fits.npz
2903885,7,-0.00029499828815460205,699.0,ExpBricaud,58.0841443331596,-11.640602588653564,95.25368118286133,Argo_2903885_007_fits.npz
2903885,8,0.00015200115740299225,699.0,ExpBricaud,3.398633234463511,-11.734737873077393,94.2754135131836,Argo_2903885_008_fits.npz
2903886,48,0.00014700181782245636,699.0,ExpBricaud,108.1938993097271,32.238182067871094,-118.4373779296875,Argo_2903886_048_fits.npz
2903886,50,0.00019600056111812592,699.0,ExpBricaud,1.652253115806816,32.66825485229492,-120.15586853027344,Argo_2903886_050_fits.npz
2903886,51,0.0006710011512041092,699.0,ExpBricaud,46.82027420748214,33.53118324279785,-120.32864761352539,Argo_2903886_051_fits.npz
2903886,53,0.0003390014171600342,699.0,ExpBricaud,60.61736747051752,33.98373603820801,-119.93118286132812,Argo_2903886_053_fits.npz
2903886,54,0.00033999979496002197,699.0,ExpBricaud,1.4746380659908453,33.5431022644043,-120.60074996948242,Argo_2903886_054_fits.npz
2903886,56,0.00025300122797489166,699.0,ExpBricaud,39.490700413991306,33.691429138183594,-121.39830017089844,Argo_2903886_056_fits.npz
2903886,59,2.099946141242981e-05,699.0,ExpBricaud,160.0435621245253,34.01192092895508,-120.38766860961914,Argo_2903886_059_fits.npz
2903886,61,0.00021900050342082977,699.0,ExpBricaud,183.28415545062933,33.999420166015625,-119.9939193725586,Argo_2903886_061_fits.npz
2903886,64,0.00011399947106838226,699.0,ExpBricaud,219.32772041219638,34.0508975982666,-119.67619323730469,Argo_2903886_064_fits.npz
2903886,68,4.40012663602829e-05,699.0,ExpBricaud,3.0701956743969476,33.27358627319336,-122.31375122070312,Argo_2903886_068_fits.npz
2903886,72,7.00000673532486e-05,699.0,ExpBricaud,1.723234167450276,32.34057807922363,-122.3300666809082,Argo_2903886_072_fits.npz
2903886,77,-0.00013999827206134796,699.0,ExpBricaud,111.98703906989667,31.22716522216797,-122.46862030029297,Argo_2903886_077_fits.npz
2903886,79,0.00014200061559677124,699.0,ExpBricaud,85.52099343726098,31.81699848175049,-122.13664245605469,Argo_2903886_079_fits.npz
2903886,80,0.0001390017569065094,699.0,ExpBricaud,44.343747991009195,31.747010231018066,-122.54756546020508,Argo_2903886_080_fits.npz
2903886,81,0.00012299977242946625,699.0,ExpBricaud,1.5938439135507743,31.99855327606201,-122.81342315673828,Argo_2903886_081_fits.npz
2903886,85,0.0002910010516643524,699.0,ExpBricaud,8.42122984447914,31.992636680603027,-122.14404296875,Argo_2903886_085_fits.npz
2903887,32,0.0001290012151002884,699.0,ExpBricaud,48.929739172563515,15.110645771026611,158.5401611328125,Argo_2903887_032_fits.npz
2903887,33,8.800067007541656e-05,699.0,ExpBricaud,1.3899647224027856,15.328631401062012,158.6237335205078,Argo_2903887_033_fits.npz
2903887,34,-5.499832332134247e-05,699.0,ExpBricaud,1.7768165115440548,15.56766653060913,158.10668182373047,Argo_2903887_034_fits.npz
2903887,40,6.90016895532608e-05,699.0,ExpBricaud,1.8383851575476302,16.600468635559082,156.30450439453125,Argo_2903887_040_fits.npz
2903887,42,-2.2999942302703857e-05,699.0,ExpBricaud,36.2103628276725,17.57524299621582,156.36074829101562,Argo_2903887_042_fits.npz
2903887,45,0.00016800127923488617,699.0,ExpBricaud,2.470162584948947,17.37523078918457,157.29729461669922,Argo_2903887_045_fits.npz
2903887,47,2.2999942302703857e-05,699.0,ExpBricaud,4.817562818423658,17.19406223297119,156.81851959228516,Argo_2903887_047_fits.npz
2903939,0,-6.300024688243866e-05,699.0,ExpBricaud,18.476107388877335,-18.91160488128662,6.1489417552948,Argo_2903939_000_fits.npz
2903939,1,0.00015600211918354034,699.0,ExpBricaud,1.5481366525366416,-18.951266288757324,5.810348749160767,Argo_2903939_001_fits.npz
2903940,0,0.00012400001287460327,699.0,ExpBricaud,1.4623143884795695,-15.995335578918457,-9.995534420013428,Argo_2903940_000_fits.npz
2903940,2,6.200000643730164e-05,699.0,ExpBricaud,1.8662385411980507,-15.630510330200195,-10.007904052734375,Argo_2903940_002_fits.npz
2903940,3,8.600205183029175e-05,699.0,ExpBricaud,1.8217958683394873,-15.456038475036621,-10.01696252822876,Argo_2903940_003_fits.npz
2903940,4,-1.9999220967292786e-05,699.0,ExpBricaud,2.765779489728196,-15.40842866897583,-10.00215768814087,Argo_2903940_004_fits.npz
2903941,0,0.00010900013148784637,699.0,ExpBricaud,2.191143917729132,-15.985423564910889,-19.03086566925049,Argo_2903941_000_fits.npz
2903941,2,-1.800060272216797e-05,699.0,ExpBricaud,2.6216847861380757,-15.87585163116455,-19.60588550567627,Argo_2903941_002_fits.npz
2903941,3,5.300156772136688e-05,699.0,ExpBricaud,1.5329116070090816,-15.750994205474854,-19.947402000427246,Argo_2903941_003_fits.npz
3902261,25,0.00011600181460380554,699.0,ExpBricaud,375.8435228224481,56.86313819885254,-18.716029167175293,Argo_3902261_025_fits.npz
3902332,0,-0.00011599995195865631,699.0,ExpBricaud,11.298047336820666,41.45224380493164,-44.63982582092285,Argo_3902332_000_fits.npz
3902332,1,-4.5999884605407715e-05,699.0,ExpBricaud,94.08033068238109,41.91945266723633,-45.015689849853516,Argo_3902332_001_fits.npz
3902334,0,0.00020100176334381104,699.0,ExpBricaud,2.513366553357284,37.33288383483887,-72.30083465576172,Argo_3902334_000_fits.npz
3902334,4,0.00018700025975704193,699.0,ExpBricaud,2.962646009625202,38.07629585266113,-63.66901969909668,Argo_3902334_004_fits.npz
3902340,0,-0.00014499947428703308,699.0,ExpBricaud,4.0179791157880285,20.635433197021484,-177.9425506591797,Argo_3902340_000_fits.npz
3902340,1,0.0001340024173259735,699.0,ExpBricaud,1.6792014898111718,20.390689849853516,-177.84407806396484,Argo_3902340_001_fits.npz
3902340,3,4.700012505054474e-05,699.0,ExpBricaud,3.352900361666695,20.164156913757324,-177.16546630859375,Argo_3902340_003_fits.npz
3902340,13,0.00011399947106838226,699.0,ExpBricaud,4.330645640101121,19.788368225097656,-176.3979034423828,Argo_3902340_013_fits.npz
3902340,14,2.100132405757904e-05,699.0,ExpBricaud,1.6220628849989887,19.89289665222168,-176.66910552978516,Argo_3902340_014_fits.npz
3902340,17,0.00010200031101703644,699.0,ExpBricaud,2.4282007922728397,20.23110008239746,-177.74497985839844,Argo_3902340_017_fits.npz
3902340,19,7.400102913379669e-05,699.0,ExpBricaud,2.502850195582197,20.453411102294922,-178.4338607788086,Argo_3902340_019_fits.npz
3902341,2,-2.9999762773513794e-05,699.0,ExpBricaud,1.5450567303207783,15.150564670562744,154.18389892578125,Argo_3902341_002_fits.npz
3902341,4,-1.4999881386756897e-05,699.0,ExpBricaud,2.386354914875464,14.58579969406128,154.3779067993164,Argo_3902341_004_fits.npz
